y,age_log,balance_p,balance_m
0.0,-0.1643247852691563,1.1662611721665674,
0.0,-0.4873679715635964,,0.15171461077032558
1.0,-0.9640910327549231,1.0814799053814284,
0.0,0.22881756652078256,-0.9271898717193263,
0.0,-0.06228930447438336,1.44632782265992,
0.0,0.4115549400658178,0.338264012484687,
0.0,-0.26908153056115425,,
0.0,1.2160171177517785,,
1.0,1.358874502623796,-0.47329564177576805,
0.0,-0.3767086779864628,-0.016291901681829573,
0.0,0.5861679153793732,-0.19773542626841092,
0.0,-0.26908153056115425,0.020474754722492997,
0.0,-1.09289421607084,1.1613151947765359,
0.0,0.9914905719507466,-0.6639531474474117,
0.0,0.8343438110280261,0.8092323741877125,
0.0,0.9914905719507466,-0.9640885130046665,
0.0,-0.6012352237874928,-0.07916080719844097,
1.0,-1.09289421607084,0.6074813951097261,
0.0,1.1425917062170239,-1.3605657991035314,
0.0,0.1341588862876522,0.5349408685380113,
0.0,1.358874502623796,-0.2218434049372266,
0.0,-0.718501996037194,-1.1478054891902734,
0.0,-0.06228930447438336,1.277809764750405,
0.0,-0.1643247852691563,-0.29374461260868895,
0.0,0.6706474109978496,0.11264390202295896,
1.0,-0.718501996037194,0.944316480779156,
0.0,1.428401010469085,,
1.0,0.5861679153793732,0.6529219719111777,
0.0,2.5064287734242736,2.4671823648067317,
0.0,1.358874502623796,,-0.6828373333385732
0.0,0.8343438110280261,,
0.0,1.5638677155604384,-1.5190065066135736,
0.0,0.913702977686034,0.3500036547905116,
0.0,0.8343438110280261,0.37670213749965975,
0.0,1.2880951977196817,0.5602648323645361,
0.0,1.0677676316286302,-1.7366194593933997,
0.0,1.358874502623796,0.09854908398418079,
0.0,0.1341588862876522,-0.2421866997497688,
0.0,0.037162720032171775,-1.021177029720124,
0.0,-0.1643247852691563,-0.19773542626841092,
1.0,-0.8393775376216905,0.6826948122012484,
0.0,0.6706474109978496,0.1038743429492859,
0.0,0.4115549400658178,-0.0013080410075562144,
0.0,0.8343438110280261,1.2544684477536887,
0.0,0.1341588862876522,-0.06958748664461695,
0.0,-1.3639082292174587,0.4221056467397357,
0.0,0.22881756652078256,,0.49580468327065197
0.0,1.428401010469085,1.8980429466273745,
1.0,1.2880951977196817,1.587263962315264,
0.0,-1.09289421607084,-0.36774789387053614,
0.0,-1.655015100212623,,0.6244804486196109
1.0,1.5638677155604384,-0.27157029987184134,
0.0,-1.809079754155219,1.136550618953777,
0.0,0.037162720032171775,-0.8461845361149876,
0.0,-0.9640910327549231,-1.0712114617203112,
0.0,0.913702977686034,-0.17457776677422465,
0.0,-0.26908153056115425,1.2009942740414825,
0.0,-1.09289421607084,,
0.0,-0.4873679715635964,-1.1628716877673366,
0.0,1.5638677155604384,0.13317173839081436,
0.0,-0.06228930447438336,-0.47803397028170863,
0.0,-0.8393775376216905,-0.3407736695120572,
0.0,2.558457946572097,,
0.0,-1.2260644316816154,-2.4240942977799222,
1.0,-0.9640910327549231,1.2834140343058862,
0.0,1.5638677155604384,-0.40017264752320547,
0.0,-1.5067656140894745,-0.587540490421971,
0.0,-0.26908153056115425,0.03456052128311018,
0.0,-0.4873679715635964,,0.4024332244739953
0.0,0.9914905719507466,1.764197935259284,
0.0,0.22881756652078256,-1.118784798005225,
0.0,-1.655015100212623,0.08775154488433677,
0.0,-0.3767086779864628,1.3373492726138816,
0.0,0.5861679153793732,1.6554601758479484,
0.0,1.1425917062170239,1.6291764450814075,
0.0,0.9914905719507466,2.148227811824658,
1.0,0.4998315796673995,0.8940377727738925,
0.0,0.4115549400658178,-0.5595566516537007,
1.0,-1.5067656140894745,0.6178873517419061,
0.0,1.5638677155604384,,
0.0,1.5638677155604384,0.37725721505663884,
0.0,1.5638677155604384,1.0233009249377991,
0.0,0.32124877567372906,1.3667011848127264,
0.0,-1.655015100212623,-0.11909461365059394,
0.0,0.9914905719507466,-0.907100750735201,
0.0,-1.3639082292174587,-0.020644140473972596,
0.0,0.8343438110280261,1.2284698216920886,
0.0,-0.9640910327549231,-1.6607011646607863,
1.0,-0.8393775376216905,1.4651784573667632,
0.0,0.1341588862876522,-0.16055443880547043,
0.0,0.4115549400658178,,-1.9574569590766204
0.0,-0.1643247852691563,-0.06485869210188,
0.0,1.358874502623796,1.028085257139058,
0.0,0.037162720032171775,-0.8243400294773758,
0.0,0.037162720032171775,0.6040971003427204,
0.0,0.9914905719507466,0.2631016713767744,
0.0,0.22881756652078256,-0.03501577731304895,
0.0,-1.09289421607084,0.2542763822246862,
0.0,-0.718501996037194,-1.0582977649602394,
0.0,-0.26908153056115425,0.31590724510764545,
0.0,-0.3767086779864628,,0.10171979260611608
0.0,0.32124877567372906,1.0579201430938638,
0.0,1.428401010469085,,
0.0,-1.3639082292174587,-0.43892622184208807,
0.0,0.913702977686034,-0.5904135990828521,
1.0,-1.3639082292174587,,0.8119006016247473
0.0,0.22881756652078256,-0.755613373494437,
0.0,1.2880951977196817,1.0282684941748055,
1.0,1.0677676316286302,0.8951878016209162,
0.0,0.5861679153793732,-0.09135106916525407,
0.0,-0.06228930447438336,,0.1854058924124153
0.0,0.913702977686034,-0.6606980169587926,
0.0,-1.09289421607084,0.4159045385146823,
0.0,-1.5067656140894745,0.8880210646981399,
1.0,-1.9694344737247023,-0.7079976469962828,
0.0,0.32124877567372906,,-3.6779287541465466
0.0,1.358874502623796,,0.9973906919269203
0.0,0.4115549400658178,-0.9750710673512695,
0.0,-0.8393775376216905,,-0.6939614703862691
0.0,0.5861679153793732,0.6413563523272858,
0.0,1.0677676316286302,,
0.0,0.22881756652078256,-1.6431610695852086,
0.0,-1.809079754155219,-0.6260335683719833,
0.0,1.5638677155604384,,
0.0,-1.809079754155219,0.20284189883206857,
0.0,-0.718501996037194,0.32749396356955174,
0.0,0.037162720032171775,-0.329581911121812,
1.0,-1.3639082292174587,0.11351370166421057,
0.0,0.22881756652078256,-0.24698304924527584,
0.0,1.428401010469085,,
0.0,-0.718501996037194,0.08136011145817099,
0.0,-0.9640910327549231,,0.41925961460706257
0.0,-0.6012352237874928,0.8995374967084661,
0.0,-1.3639082292174587,,
0.0,-0.9640910327549231,1.1621910452001345,
0.0,1.1425917062170239,0.9090398528862919,
0.0,2.6604934273668697,-1.3605657991035314,
0.0,-1.3639082292174587,-1.5625486123307557,
0.0,1.0677676316286302,0.4550890256144213,
0.0,-0.4873679715635964,1.2900224138355063,
0.0,1.821543362259022,0.9373002457262064,
1.0,2.6098069803113044,1.2476976353691516,
0.0,-0.9640910327549231,0.0976568293702441,
1.0,-0.6012352237874928,0.1753313032216447,
0.0,0.32124877567372906,-0.6738281622570879,
0.0,0.9914905719507466,0.4709113894552328,
0.0,0.7533482581165507,0.4826206161641139,
0.0,0.4998315796673995,0.19077370459705928,
0.0,-0.8393775376216905,1.6729632102026497,
0.0,-0.4873679715635964,1.1020343153038346,
0.0,-0.8393775376216905,-1.0777763294628027,
0.0,-0.8393775376216905,,
1.0,1.6298885157704113,,
0.0,-0.06228930447438336,0.9978128517456764,
0.0,0.22881756652078256,0.6723779025171054,
0.0,-0.26908153056115425,-0.33515114287030373,
0.0,1.2160171177517785,0.12385208365118519,
0.0,0.22881756652078256,1.265215475201441,
0.0,-1.3639082292174587,-0.38373662333378816,
0.0,-0.718501996037194,-1.7167006179497684,
1.0,-0.3767086779864628,-0.24859057295765585,
0.0,-0.718501996037194,2.182426684092374,
0.0,1.6298885157704113,,
1.0,-1.809079754155219,-0.39395513394416365,
0.0,0.6706474109978496,-1.0394442901736212,
1.0,-0.718501996037194,0.5462846873729804,
0.0,-0.6012352237874928,-0.41068365324870093,
0.0,-1.655015100212623,0.05411472365306227,
0.0,0.1341588862876522,0.18387480478317828,
0.0,-0.1643247852691563,0.4080599687110531,
0.0,-0.9640910327549231,0.7250103004575509,
0.0,0.8343438110280261,0.6700229913471389,
0.0,-1.5067656140894745,1.3457337663285407,
0.0,-0.3767086779864628,-0.5933008262704929,
0.0,-0.8393775376216905,,0.5147703460973367
0.0,-0.8393775376216905,-0.36774789387053614,
0.0,0.8343438110280261,,0.4168798695827572
0.0,-0.06228930447438336,,
0.0,1.428401010469085,-1.1783344104359559,
1.0,-2.1366148164618797,,
0.0,0.5861679153793732,1.2627622376066174,
0.0,-0.26908153056115425,-0.07675281386743528,
0.0,-0.6012352237874928,,
0.0,-0.8393775376216905,-1.6261294553292185,
0.0,1.1425917062170239,0.16347717785845903,
0.0,-0.9640910327549231,-0.65103945068734,
0.0,-0.26908153056115425,0.43078000521201093,
1.0,1.6298885157704113,,0.9570040298998849
0.0,-1.09289421607084,0.5370581665062565,
0.0,-0.4873679715635964,-0.4279024547468721,
0.0,-1.2260644316816154,1.1389835398228478,
1.0,0.1341588862876522,1.4008107353180477,
0.0,-0.26908153056115425,-1.186221099996609,
0.0,-0.718501996037194,-0.1788508732479189,
1.0,1.496718300159636,0.008126498820576944,
0.0,1.2880951977196817,0.5675335793005232,
0.0,-0.8393775376216905,-0.7480319837849567,
0.0,-0.06228930447438336,,
0.0,-1.655015100212623,0.6902339056857091,
0.0,0.8343438110280261,,0.1054087080178946
0.0,0.6706474109978496,-1.8238235666654132,
0.0,1.5638677155604384,-0.3277371700448061,
0.0,-0.9640910327549231,-0.15229833738080115,
0.0,0.5861679153793732,-0.5761865226117395,
0.0,-0.3767086779864628,-0.4828108222063111,
0.0,-0.26908153056115425,0.2095228880044886,
0.0,0.913702977686034,1.0342834792844027,
0.0,1.5638677155604384,0.24670387546742908,
0.0,0.4998315796673995,,
0.0,1.496718300159636,-0.1401277159067751,
0.0,-0.26908153056115425,-2.4240942977799222,
0.0,-0.9640910327549231,,0.7838699874900388
0.0,-0.6012352237874928,,
0.0,-0.3767086779864628,1.2811549115273375,
0.0,0.9914905719507466,,-0.5706602055763197
0.0,-0.06228930447438336,-2.0168359835070233,
0.0,-0.4873679715635964,-0.2732466192696069,
0.0,-0.06228930447438336,0.16745518594774828,
1.0,-1.809079754155219,0.0375354620710278,
0.0,-0.718501996037194,,
1.0,0.4115549400658178,0.37670213749965975,
1.0,-0.8393775376216905,0.19984800929497198,
0.0,-0.6012352237874928,-1.1404148313605276,
0.0,-0.6012352237874928,-0.7150766428740745,
0.0,-1.655015100212623,,0.4741265247257644
0.0,-0.4873679715635964,0.2305478789126378,
0.0,-1.5067656140894745,-0.7789627857237099,
0.0,1.1425917062170239,-0.8924722054747328,
0.0,-1.3639082292174587,0.2570060017699923,
0.0,-1.3639082292174587,0.4064784077281955,
0.0,1.496718300159636,,
0.0,0.037162720032171775,0.736861973288161,
0.0,0.22881756652078256,,
0.0,-0.6012352237874928,1.8806961138364284,
1.0,-0.6012352237874928,-2.0860393531472394,
0.0,-0.4873679715635964,,0.11636300426302769
0.0,-0.3767086779864628,-0.40225985948855847,
0.0,-0.26908153056115425,,0.8268630720675827
1.0,0.4115549400658178,-1.4049302276286508,
0.0,0.913702977686034,,-0.18550945271186023
0.0,0.1341588862876522,0.38879432305494527,
0.0,-0.6012352237874928,-0.19040013061503613,
1.0,1.358874502623796,0.732331884922753,
0.0,-0.4873679715635964,-0.2534397026858931,
0.0,-0.26908153056115425,-0.05320058045810079,
1.0,-0.8393775376216905,-0.2766136746181434,
0.0,-0.1643247852691563,,
0.0,0.8343438110280261,1.0088990212147346,
0.0,0.1341588862876522,-0.7079976469962828,
0.0,-0.6012352237874928,-0.7368402253947115,
0.0,0.913702977686034,-0.0497477817827422,
0.0,0.1341588862876522,-0.7044898780677749,
1.0,2.6098069803113044,1.550626008480949,
0.0,1.0677676316286302,0.4954637406401103,
1.0,-0.1643247852691563,-0.11909461365059394,
0.0,-1.09289421607084,-0.56781275307837,
0.0,0.1341588862876522,-0.021737256231809988,
1.0,-1.809079754155219,0.7528870452732506,
0.0,0.7533482581165507,,
0.0,-0.6012352237874928,0.4297661144507302,
1.0,-0.6012352237874928,2.187772382157987,
0.0,1.1425917062170239,-0.7186483836628842,
0.0,0.037162720032171775,-2.123958932222668,
0.0,0.4998315796673995,0.9685380882447328,
0.0,0.037162720032171775,1.4670046322340107,
0.0,-0.26908153056115425,-0.4949256751310701,
0.0,-0.718501996037194,0.25153402228529326,
0.0,0.22881756652078256,,0.7366106062357263
0.0,-0.6012352237874928,0.14482324443913847,
0.0,1.2160171177517785,,
1.0,0.8343438110280261,-0.35410599796092007,
0.0,-0.4873679715635964,0.3140566938129314,
0.0,0.1341588862876522,0.5849320108310239,
0.0,0.037162720032171775,0.6462908106676111,
0.0,-0.718501996037194,-0.28340623062171433,
0.0,-0.4873679715635964,-0.0002522463831844752,
0.0,-0.26908153056115425,,
0.0,-0.06228930447438336,0.6178873517419061,
1.0,-0.3767086779864628,,
0.0,0.22881756652078256,-0.6940904995014184,
0.0,-0.4873679715635964,1.2958605933327711,
0.0,-1.3639082292174587,-0.006615661114895355,
0.0,0.22881756652078256,-0.09629888409181911,
0.0,-0.26908153056115425,0.29713409700791943,
0.0,0.4998315796673995,1.0463095047011894,
0.0,-2.6856200118090814,-0.5733819848268616,
0.0,-1.3639082292174587,-1.0394442901736212,
0.0,0.7533482581165507,-1.2023193549612243,
0.0,-0.6012352237874928,-1.5190065066135736,
1.0,2.6098069803113044,0.9027220549130098,
0.0,-0.4873679715635964,1.0300977283745132,
0.0,-0.06228930447438336,2.0053534743500667,
1.0,-0.26908153056115425,0.5040215319874458,
0.0,-0.718501996037194,0.12555759878303013,
0.0,-0.1643247852691563,0.7601605913724194,
0.0,-0.8393775376216905,-0.5407319437671521,
1.0,-0.9640910327549231,0.18310323599158596,
0.0,-1.09289421607084,-1.0647191354373062,
0.0,-0.4873679715635964,0.13148821417204618,
0.0,-0.9640910327549231,-0.23270988864924375,
1.0,1.6298885157704113,-0.9640885130046665,
0.0,0.32124877567372906,1.4292644655551203,
0.0,0.5861679153793732,0.9056637688011282,
0.0,-0.718501996037194,0.5574136331107857,
0.0,0.9914905719507466,-2.123958932222668,
0.0,-0.26908153056115425,,
0.0,0.1341588862876522,0.07303905034554393,
1.0,1.5638677155604384,,-0.46547331719648133
0.0,-0.4873679715635964,-0.41708171520447634,
0.0,-0.4873679715635964,,-0.4181489721622271
0.0,0.4115549400658178,1.6938678117598442,
0.0,1.0677676316286302,,0.8936547493743624
0.0,-1.3639082292174587,-0.8329806197637533,
1.0,-1.3639082292174587,-0.7368402253947115,
0.0,1.0677676316286302,,-1.9574569590766204
0.0,0.6706474109978496,0.8303911458028632,
0.0,1.5638677155604384,1.245169993052424,
0.0,0.5861679153793732,0.5004334319790678,
0.0,-1.3639082292174587,,1.0396386319369293
0.0,-1.655015100212623,-0.6415370945095142,
0.0,-0.4873679715635964,-0.6606980169587926,
0.0,-0.8393775376216905,-0.56781275307837,
0.0,0.32124877567372906,-0.21724716598062432,
0.0,0.22881756652078256,0.763620166924338,
0.0,0.913702977686034,1.0687930107704857,
0.0,0.5861679153793732,-2.2550668254635813,
0.0,0.037162720032171775,0.655346288261115,
0.0,0.9914905719507466,1.4460579537657794,
0.0,0.8343438110280261,1.466222680776153,
0.0,-1.2260644316816154,-2.493297667420139,
0.0,-0.3767086779864628,-1.027203231781647,
0.0,-1.655015100212623,1.1007401527753975,
1.0,-1.2260644316816154,0.11177281283395366,
0.0,0.1341588862876522,1.156916250716818,
0.0,-0.4873679715635964,0.3761465350465676,
0.0,0.913702977686034,-1.1628716877673366,
0.0,-0.9640910327549231,0.6417101912722544,
1.0,1.6298885157704113,1.1178180362404018,
0.0,1.496718300159636,1.3751876479644396,
1.0,-1.9694344737247023,0.23692280094900173,
0.0,1.358874502623796,,
0.0,-0.4873679715635964,-0.19773542626841092,
1.0,-1.5067656140894745,-0.17174619719571557,
0.0,1.6298885157704113,,
0.0,0.4998315796673995,-0.5433845421794838,
1.0,-0.3767086779864628,-0.2437811364144405,
0.0,0.7533482581165507,0.8814718776973289,
1.0,0.8343438110280261,-0.21268660323584793,
1.0,-1.3639082292174587,1.8486187373856797,
0.0,-0.06228930447438336,,
0.0,-0.8393775376216905,,
0.0,-0.6012352237874928,-0.4924826381378209,
0.0,1.2160171177517785,0.23480550298075653,
0.0,-0.9640910327549231,-3.7150726102388374,
0.0,-0.3767086779864628,0.8352458989969253,
0.0,-1.09289421607084,0.987888778400477,
0.0,-0.4873679715635964,0.9011319333731382,
0.0,-0.3767086779864628,-0.3025011018105941,
0.0,1.1425917062170239,0.6817042816766279,
0.0,0.5861679153793732,-1.5934794142695088,
0.0,-0.1643247852691563,1.4775030142283874,
0.0,1.496718300159636,,0.1412908080555158
0.0,-1.3639082292174587,-0.9374980229661353,
0.0,-0.06228930447438336,-0.41068365324870093,
0.0,1.1425917062170239,-3.7150726102388374,
0.0,1.1425917062170239,-1.8478085111906817,
0.0,0.913702977686034,0.1538186115870059,
0.0,2.558457946572097,0.8334619692584285,
0.0,0.22881756652078256,0.9175067733592721,
0.0,1.496718300159636,-0.4524337029380559,
0.0,1.2880951977196817,-0.32223744611023203,
0.0,0.1341588862876522,-1.4529201180255624,
0.0,1.358874502623796,1.1106961363098424,
0.0,-0.26908153056115425,-0.0034253389758014136,
1.0,-0.26908153056115425,0.36943799917497266,
0.0,-0.1643247852691563,1.0715226303157914,
0.0,-1.2260644316816154,0.16027526502762368,
0.0,-1.9694344737247023,,0.002734930673494237
0.0,-0.8393775376216905,0.8613745755088876,
0.0,1.9443078892824908,0.7484793010429306,
0.0,0.22881756652078256,0.18155705207201267,
0.0,0.4998315796673995,-0.03725833557123528,
1.0,0.1341588862876522,0.4680661076219098,
0.0,0.32124877567372906,-0.1401277159067751,
1.0,-0.1643247852691563,-0.0002522463831844752,
0.0,-0.9640910327549231,1.7089571675159982,
1.0,1.358874502623796,,
0.0,-0.8393775376216905,-0.20367032067344776,
0.0,0.32124877567372906,-2.662325139736481,
1.0,0.037162720032171775,,-1.645119522167073
0.0,-1.809079754155219,-0.3638177818901569,
0.0,0.4998315796673995,0.28167137433930056,
0.0,-0.718501996037194,-0.23742918751840433,
0.0,-1.09289421607084,-0.3756878734906669,
0.0,-0.26908153056115425,0.3811281437428405,
0.0,-1.5067656140894745,-1.609577669234124,
0.0,-0.3767086779864628,0.06080779334901028,
0.0,0.913702977686034,0.1497468728357844,
0.0,0.5861679153793732,,
0.0,-0.26908153056115425,0.08227744115327333,
0.0,1.2160171177517785,0.9757943670299947,
0.0,1.358874502623796,-0.7518104505069481,
1.0,0.22881756652078256,1.4021696808610893,
0.0,0.22881756652078256,-0.677157063798646,
0.0,1.2160171177517785,-2.493297667420139,
0.0,0.1341588862876522,-1.5331650122086833,
0.0,-1.2260644316816154,-0.43670485983745677,
0.0,-0.26908153056115425,,
0.0,-1.809079754155219,0.09407419906043284,
0.0,1.428401010469085,-1.9850688119603335,
0.0,0.913702977686034,-0.5846813628804467,
0.0,-0.3767086779864628,0.6123356611422378,
0.0,-0.9640910327549231,0.11698008074730228,
0.0,0.4115549400658178,-1.1783344104359559,
0.0,0.4998315796673995,-1.2023193549612243,
0.0,0.4998315796673995,,0.5085039965099024
0.0,-0.4873679715635964,0.39259022629261053,
0.0,-0.06228930447438336,-1.003460625700879,
1.0,0.1341588862876522,0.7455223267575866,
0.0,-0.718501996037194,1.0452425258056133,
0.0,0.7533482581165507,1.5555007215889616,
0.0,-0.9640910327549231,-0.4924826381378209,
1.0,-1.655015100212623,-0.8286444410394095,
0.0,0.5861679153793732,0.5075878528024508,
1.0,-1.5067656140894745,,0.6064066348413504
0.0,1.496718300159636,,-0.10222854420085632
0.0,-0.6012352237874928,,0.8699647488166345
0.0,-1.09289421607084,0.22482262483809162,
0.0,-1.09289421607084,-0.32223744611023203,
0.0,1.8834051942195609,-1.5051811734404126,
1.0,1.2160171177517785,0.8755620556899039,
0.0,-1.809079754155219,0.42107666302601426,
0.0,1.358874502623796,-2.5717539771159306,
0.0,0.5861679153793732,0.7944182842563253,
0.0,0.4998315796673995,-0.3314324624165261,
0.0,-0.06228930447438336,0.34650632571222195,
0.0,-1.2260644316816154,0.108275483755664,
0.0,0.6706474109978496,0.4287504710684204,
0.0,-0.718501996037194,0.8073675588147281,
0.0,-0.718501996037194,-0.2021809674035612,
0.0,-0.4873679715635964,-1.9549314599063263,
0.0,0.22881756652078256,,1.0766913123783028
1.0,-1.2260644316816154,0.8891829190422611,
0.0,-1.655015100212623,-1.133115985321008,
0.0,-0.1643247852691563,,
0.0,-0.4873679715635964,0.10563875733939891,
0.0,1.1425917062170239,-0.3817140755521895,
0.0,0.22881756652078256,-0.1401277159067751,
0.0,-0.9640910327549231,-2.123958932222668,
1.0,-0.3767086779864628,1.255464928044039,
0.0,-1.09289421607084,-0.9750710673512695,
0.0,-0.26908153056115425,,
0.0,-0.26908153056115425,-1.371346827277566,
1.0,-0.6012352237874928,0.48815922324551386,
0.0,0.4115549400658178,0.27312265704622485,
0.0,0.9914905719507466,-0.56781275307837,
1.0,0.1341588862876522,1.322437716757709,
0.0,-0.6012352237874928,-0.40645665983474594,
0.0,1.2160171177517785,0.0976568293702441,
0.0,0.22881756652078256,-0.7750062081434357,
1.0,-0.9640910327549231,-1.3823293816241686,
0.0,-0.6012352237874928,0.9221340391876482,
0.0,-0.4873679715635964,-0.9919396771533462,
0.0,0.9914905719507466,-0.06368241633290216,
0.0,0.913702977686034,,-0.5801635559941729
1.0,0.913702977686034,0.5395888935359897,
0.0,-0.8393775376216905,,0.10907875421463739
0.0,-1.5067656140894745,0.21685818365786338,
0.0,0.6706474109978496,0.9783928213943724,
0.0,1.358874502623796,-0.4593057058419388,
0.0,1.0677676316286302,0.02655290772442479,
0.0,0.4998315796673995,,
1.0,-0.4873679715635964,-0.10003728196595069,
0.0,-0.06228930447438336,0.3335016800260697,
0.0,-0.8393775376216905,0.29074067646546614,
0.0,-1.09289421607084,-0.6384034894797634,
0.0,-1.809079754155219,-1.1478054891902734,
0.0,1.428401010469085,1.034646052298291,
0.0,-1.3639082292174587,-0.3314324624165261,
0.0,-0.718501996037194,-1.609577669234124,
0.0,-0.26908153056115425,,-0.5074439048430549
0.0,-0.26908153056115425,-0.5380912671856638,
1.0,0.037162720032171775,-2.3621897741792255,
0.0,-2.3112277917754334,-3.06958345400938,
0.0,-0.6012352237874928,-1.5934794142695088,
0.0,1.2160171177517785,1.4147354999538146,
0.0,-1.5067656140894745,-0.9919396771533462,
0.0,1.0677676316286302,0.12810662469157783,
0.0,0.7533482581165507,-3.7150726102388374,
1.0,1.1425917062170239,1.4497354761242829,
0.0,-1.655015100212623,0.0029038017623794423,
0.0,0.6706474109978496,0.3968985832718016,
0.0,0.4998315796673995,,0.027766276203239227
0.0,1.2880951977196817,0.2604002893750457,
0.0,-1.09289421607084,-0.16194180556664806,
0.0,-0.3767086779864628,,
0.0,-1.09289421607084,0.38497373657592904,
0.0,0.913702977686034,1.3043960137022244,
0.0,-0.1643247852691563,0.2657906900308884,
0.0,0.1341588862876522,-0.8158246695533553,
0.0,1.1425917062170239,,1.3545027637376326
0.0,-1.09289421607084,1.159706070142238,
0.0,0.913702977686034,1.1563272285618604,
0.0,-0.718501996037194,0.7696258364230739,
0.0,0.037162720032171775,-0.40856635528045576,
0.0,1.2160171177517785,1.1532251369919424,
0.0,-0.26908153056115425,-0.34455213623404857,
0.0,-0.8393775376216905,-3.06958345400938,
1.0,1.496718300159636,,0.5878657461269428
0.0,-0.06228930447438336,0.39904097233778896,
0.0,-0.26908153056115425,1.1451723013611184,
0.0,0.4998315796673995,-1.1404148313605276,
0.0,0.4115549400658178,0.887555678891343,
0.0,-1.2260644316816154,-2.662325139736481,
0.0,-1.5067656140894745,0.3238596248660205,
0.0,0.22881756652078256,1.2844811208575495,
0.0,0.8343438110280261,-0.01520886072933568,
0.0,-0.6012352237874928,0.6327996542469245,
1.0,-1.5067656140894745,0.14234587091487047,
0.0,-0.718501996037194,,
0.0,1.2880951977196817,0.6536156550500339,
0.0,-0.8393775376216905,0.8942679586927472,
0.0,-0.3767086779864628,0.09497190672225346,
0.0,-0.718501996037194,,0.2300642801652376
0.0,-1.09289421607084,0.903175586043489,
0.0,0.4115549400658178,0.9262894413797527,
1.0,-0.26908153056115425,-1.033291882644883,
0.0,0.5861679153793732,-1.898932006617344,
0.0,-0.718501996037194,-0.16333245603919783,
0.0,0.037162720032171775,0.008126498820576944,
0.0,0.6706474109978496,-0.2066604011743253,
0.0,1.0677676316286302,-0.65103945068734,
0.0,-1.09289421607084,,0.449498780518221
0.0,0.8343438110280261,0.7166629683406779,
0.0,0.6706474109978496,0.37725721505663884,
0.0,-0.6012352237874928,0.6686730779437665,
0.0,0.037162720032171775,-2.050419383858108,
0.0,1.358874502623796,,0.34682500317382065
1.0,-0.4873679715635964,0.9805825732273162,
0.0,-0.26908153056115425,0.4704381316363613,
0.0,-0.3767086779864628,-0.6975365477984963,
0.0,-1.09289421607084,,1.2564793710040694
0.0,-1.09289421607084,-0.43228717323334526,
0.0,1.358874502623796,0.09854908398418079,
0.0,0.037162720032171775,,0.266248037750744
0.0,0.9914905719507466,,
0.0,-2.1366148164618797,0.19759253800175555,
0.0,-0.1643247852691563,,1.808272442306815
0.0,0.5861679153793732,0.5715332513175455,
0.0,-1.5067656140894745,,0.4585524333550248
0.0,-0.718501996037194,,1.1600373084266193
0.0,-1.09289421607084,-0.24059657820989724,
0.0,-0.9640910327549231,1.1047749821900656,
0.0,1.2160171177517785,1.331364365736255,
0.0,0.4998315796673995,0.18233065264507745,
0.0,-0.26908153056115425,-0.29548550143894586,
0.0,-1.3639082292174587,0.5446178790200525,
1.0,-1.5067656140894745,-0.5148445165747013,
0.0,1.1425917062170239,0.9960736806178112,
0.0,1.2880951977196817,0.5968878129574959,
1.0,1.5638677155604384,-0.7789627857237099,
0.0,-1.09289421607084,-0.26161159450574406,
0.0,-0.9640910327549231,-0.5846813628804467,
0.0,0.7533482581165507,-3.307814295965938,
0.0,-0.3767086779864628,-0.2698987495257465,
0.0,-0.6012352237874928,1.1039702299065206,
0.0,-0.1643247852691563,-0.40645665983474594,
1.0,1.6298885157704113,,
1.0,0.6706474109978496,0.46663828298153853,
0.0,0.5861679153793732,0.8630758577120423,
0.0,0.1341588862876522,,0.28939496337369375
0.0,0.4998315796673995,0.3256796042779648,
0.0,-0.9640910327549231,-2.0168359835070233,
0.0,-1.3639082292174587,0.623022024685947,
0.0,-0.718501996037194,,0.8388771801259073
0.0,-1.2260644316816154,1.0468422684224696,
0.0,0.4115549400658178,,
0.0,1.821543362259022,0.9345131052490129,
0.0,-0.718501996037194,0.68203464409768,
0.0,-1.655015100212623,-0.7518104505069481,
0.0,-0.718501996037194,-0.7594410713991936,
0.0,-0.8393775376216905,-0.7710760961630565,
0.0,-1.3639082292174587,-0.13745703153410893,
0.0,-0.26908153056115425,,
0.0,-0.6012352237874928,,
0.0,1.1425917062170239,-0.030556176773239768,
0.0,1.2880951977196817,,0.7180537322153195
1.0,-0.26908153056115425,0.35922935248835075,
0.0,1.0677676316286302,,0.40969290664869634
0.0,0.037162720032171775,-0.20966577627114397,
1.0,0.8343438110280261,,-0.9309073930303714
0.0,1.358874502623796,-0.7079976469962828,
0.0,0.4998315796673995,0.513337348553367,
0.0,-0.718501996037194,0.8736582887740417,
0.0,0.913702977686034,-0.9586732714419242,
0.0,-1.3639082292174587,0.6669813130249779,
0.0,-1.655015100212623,0.4091119825111113,
0.0,-1.09289421607084,-0.6805049335425059,
0.0,-0.4873679715635964,0.7916842190605499,
0.0,-1.09289421607084,-2.0168359835070233,
0.0,0.5861679153793732,,0.5990476732328291
1.0,-0.718501996037194,1.470467436130109,
0.0,0.5861679153793732,-1.1783344104359559,
0.0,-0.06228930447438336,,
0.0,-0.718501996037194,1.3755935544057045,
0.0,-0.1643247852691563,1.0001237674105423,
0.0,0.913702977686034,-0.47329564177576805,
0.0,0.6706474109978496,,-0.5801635559941729
